"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49"
"257",0,0,0,0.05,0.004,0,0,0,0.084,0.021,0,0.005,0,0.058,0.001,0,0,0,0.02,0.001,0.186,0,0.01,0.115,0,0,0.001,0,0,0.005,0.006,0,0.046,0.001,0,0,0.002,0,0,0,0,0,0.083,0.071,0.13,0,0.001,0,0
"258",0,0,0,0.011,0.008,0.001,0,0,0.214,0.004,0.014,0.005,0,0.029,0.211,0,0,0.018,0.054,0,0,0.036,0,0.054,0,0.003,0.008,0,0,0.04,0.003,0,0.031,0,0,0,0,0,0.006,0,0.009,0.007,0.097,0,0.125,0,0,0.011,0
"259",0,0,0,0.015,0,0,0.029,0,0.022,0,0,0.025,0,0.188,0,0.001,0.006,0,0.016,0.003,0,0.012,0,0,0,0.025,0.005,0.006,0.001,0.008,0.072,0,0.001,0.005,0.144,0,0,0.002,0.053,0,0.019,0.04,0.197,0.005,0.038,0,0.008,0,0
"260",0,0,0,0.044,0.001,0,0,0.007,0,0.002,0.005,0,0.638,0.067,0,0,0.034,0,0,0.015,0.001,0,0.002,0,0.011,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.001,0,0,0,0.001,0.004,0,0,0,0
"261",0,0,0.018,0.019,0,0,0.005,0.02,0.262,0,0.096,0,0,0.063,0,0,0,0,0.098,0,0.001,0,0,0.013,0,0.003,0,0.009,0.003,0.009,0,0.004,0,0.001,0.036,0,0,0.001,0.006,0,0,0.035,0.08,0,0.123,0,0.04,0,0
"262",0,0,0,0.146,0,0.001,0,0,0.15,0,0.08,0,0,0.011,0,0.003,0.006,0,0.259,0,0,0.017,0,0,0,0,0.001,0,0.001,0.15,0,0,0,0.008,0.01,0,0,0.002,0.011,0,0,0.112,0.001,0,0,0,0,0.026,0.002
"263",0.002,0,0,0.032,0.001,0.003,0,0.001,0.571,0.006,0.048,0,0,0.004,0,0,0,0,0.025,0.012,0.003,0.024,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0.001,0,0.009,0,0,0,0,0.053,0.092,0,0.093,0.019,0,0,0
"264",0.007,0,0,0.027,0,0.002,0.007,0,0.116,0.022,0,0,0,0.07,0,0,0,0,0,0,0,0.001,0.052,0.114,0.013,0,0.023,0,0,0.023,0,0,0,0,0.055,0.016,0,0,0.001,0.038,0.056,0.018,0.054,0.017,0.144,0,0.034,0,0
"265",0.004,0,0.014,0.08,0,0,0,0,0.066,0,0.04,0.02,0,0.088,0,0.007,0,0,0,0.017,0,0,0,0,0.008,0,0.036,0,0,0,0,0,0.019,0,0.326,0,0.001,0,0,0,0.013,0.023,0.073,0.017,0.088,0.002,0,0,0
"266",0,0.001,0,0,0,0,0,0.004,0.056,0,0.015,0.011,0,0.217,0,0,0,0,0,0,0,0.033,0.026,0.029,0.197,0,0.034,0,0,0,0.013,0,0.005,0,0.014,0.003,0,0,0.008,0.005,0,0,0.018,0.015,0,0,0,0.003,0.025
"267",0,0,0.047,0,0,0,0,0,0,0,0,0,0,0.122,0.003,0,0,0,0.005,0,0,0.021,0.043,0.121,0.023,0,0.016,0,0,0.025,0.015,0.003,0,0.001,0,0,0,0,0,0.12,0.016,0,0.076,0.002,0,0,0,0.002,0
"268",0,0,0,0.091,0,0,0,0.016,0.168,0,0.168,0.001,0,0,0.002,0,0,0,0.231,0,0.005,0.009,0,0,0.005,0,0.002,0,0,0.181,0,0.001,0,0,0.003,0,0,0,0,0.002,0.019,0.09,0,0,0,0,0,0.002,0
"269",0,0,0.001,0.045,0,0,0,0.011,0.018,0.004,0,0,0.012,0.055,0,0,0.014,0,0.001,0,0,0,0.103,0,0,0.084,0.007,0,0,0.003,0,0.001,0,0.003,0,0,0.001,0,0.002,0.386,0,0.003,0.034,0,0,0.012,0,0,0
"270",0,0,0.012,0,0.041,0,0.001,0,0.077,0,0.085,0.223,0.001,0.054,0.006,0,0.001,0.032,0,0.001,0,0.028,0,0.133,0,0,0.004,0,0.001,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0
"271",0,0.001,0,0.044,0.013,0,0.001,0,0.109,0,0.003,0,0,0.166,0,0,0,0,0,0,0,0.059,0,0,0,0,0,0,0.001,0.026,0,0,0.024,0,0.014,0,0,0,0,0,0.007,0.027,0.082,0,0.33,0,0.015,0.014,0.05
"272",0,0.033,0.012,0,0,0,0.016,0,0.03,0.046,0.09,0.003,0,0.169,0,0,0,0,0,0,0,0.025,0,0.069,0.005,0,0.002,0,0,0.025,0.019,0,0.021,0,0.037,0,0.002,0,0,0,0,0,0.05,0,0.074,0,0.12,0,0
"273",0.002,0.056,0.019,0,0,0,0,0,0.011,0,0.194,0,0,0,0.21,0,0,0,0,0,0,0,0,0.04,0,0.002,0,0.02,0,0.301,0,0,0.002,0.037,0,0,0,0,0.004,0.002,0,0.076,0,0,0,0,0.022,0.001,0
"274",0,0,0.031,0.043,0,0,0.002,0.001,0.293,0,0.053,0,0,0,0.039,0,0.001,0.018,0.017,0,0,0.082,0,0.002,0,0.036,0.002,0,0.002,0.035,0,0,0,0,0.018,0,0,0,0,0,0.039,0.051,0.04,0,0.114,0,0.035,0.043,0
"275",0,0,0.029,0,0,0,0,0,0.05,0,0.088,0,0,0.073,0,0,0,0,0.017,0,0.004,0,0.004,0,0.013,0,0,0,0,0.085,0.003,0.001,0,0,0,0.41,0,0,0,0,0,0.006,0.043,0.013,0.112,0,0,0,0.01
"276",0.001,0,0.026,0.054,0,0.005,0.008,0,0.001,0.008,0,0,0,0.255,0,0,0,0.001,0.017,0,0.005,0,0,0,0,0,0,0.008,0,0,0.019,0,0,0,0,0,0,0.071,0,0,0.242,0,0.029,0,0,0,0.051,0,0
"277",0,0,0,0.003,0,0,0,0.134,0.076,0,0.323,0.008,0,0,0,0.001,0.001,0,0,0.013,0,0.002,0,0,0,0.002,0.003,0,0,0.114,0,0,0.008,0,0,0.003,0,0.015,0.018,0,0,0.1,0,0.083,0.064,0,0,0,0.027
"278",0,0,0.015,0.242,0,0,0.045,0,0,0.045,0.023,0.002,0,0,0.232,0,0.008,0.031,0.002,0.124,0,0.004,0.013,0,0,0,0.007,0.023,0.001,0,0.023,0.001,0.016,0.024,0.034,0,0,0.072,0.013,0,0,0,0,0,0,0,0,0,0
"279",0.004,0.001,0.014,0.096,0,0,0.004,0,0.095,0.014,0.06,0,0,0.002,0.002,0,0.009,0,0,0.005,0.002,0.066,0,0,0,0.117,0,0,0,0.215,0,0.013,0.002,0,0,0,0,0.002,0.001,0,0.001,0.209,0,0,0,0,0.002,0.056,0
"280",0.288,0,0.003,0.035,0,0,0.003,0,0,0,0.008,0.002,0.019,0.097,0,0.008,0.023,0.007,0,0.009,0,0,0.027,0,0.001,0.022,0.04,0,0,0,0.001,0,0,0,0.001,0.001,0,0,0.001,0.006,0,0,0.025,0,0,0,0,0,0
"281",0,0,0,0.193,0,0,0.003,0.006,0.013,0.051,0.045,0,0,0,0,0,0,0,0,0.015,0,0.002,0.001,0,0,0,0,0.001,0.003,0.046,0.016,0,0.086,0,0,0.001,0,0.002,0.385,0,0,0.094,0,0,0,0,0,0,0.034
"282",0,0,0,0.047,0.001,0.012,0,0,0.002,0,0,0,0,0.078,0,0.624,0,0.008,0.002,0.001,0.004,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.051,0,0.062,0,0
"283",0,0,0.001,0.061,0.017,0,0,0,0,0.001,0,0,0,0.275,0,0,0.017,0,0,0.059,0,0,0.032,0,0,0,0,0.002,0,0,0.349,0,0.024,0,0,0,0.001,0,0.028,0,0.003,0,0,0,0,0.014,0,0,0.02
"284",0,0,0.04,0.072,0,0,0,0.021,0.001,0,0.002,0,0.002,0.068,0,0,0,0.004,0,0.005,0,0.004,0,0,0,0.001,0,0,0,0,0,0,0,0,0.071,0,0,0,0,0,0.111,0,0.194,0,0.175,0,0,0,0.225
"285",0.002,0,0.019,0.014,0,0,0,0.001,0.253,0,0.035,0,0,0.097,0,0.01,0,0.001,0.098,0,0,0.026,0,0.001,0,0,0,0.006,0.004,0.004,0,0.001,0.022,0.076,0.022,0,0,0.001,0,0.001,0.022,0.025,0.127,0,0.105,0.003,0,0.006,0
"286",0,0,0.031,0.075,0,0,0,0.008,0.26,0.003,0.03,0,0,0.194,0,0.02,0,0,0,0,0,0.053,0,0.022,0,0,0,0,0,0.002,0,0,0,0,0.051,0,0,0,0.003,0,0.022,0.044,0,0,0.084,0.008,0.041,0,0
"287",0,0,0,0.268,0,0,0,0.048,0.305,0,0.215,0,0,0,0,0.004,0.001,0.006,0.006,0,0,0.045,0,0,0,0,0.01,0,0,0,0,0.001,0.052,0,0,0.008,0,0,0.004,0,0.009,0,0,0,0,0.006,0,0,0.009
"288",0,0.001,0.022,0.152,0,0,0.035,0.005,0,0.004,0.043,0,0,0.008,0.023,0,0.001,0,0.149,0.078,0,0.007,0,0.001,0.001,0,0.003,0.132,0,0.006,0.001,0,0,0,0.001,0,0,0.038,0.045,0,0.043,0.083,0,0,0,0,0,0,0
"289",0,0.001,0,0.162,0,0.001,0,0,0,0,0.178,0,0.19,0,0,0,0,0.022,0.001,0,0.001,0,0,0.015,0.001,0.002,0.161,0.012,0,0.044,0,0.001,0.102,0,0,0,0,0,0.047,0,0.027,0,0.001,0,0.015,0.007,0,0,0
"290",0,0,0.104,0.031,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.048,0.113,0,0.03,0,0,0,0,0,0.009,0.009,0,0,0,0,0.288,0,0,0,0.099,0,0,0.031,0.013,0.004,0,0,0.001,0,0,0
"291",0.136,0,0,0.247,0,0,0,0,0.002,0,0,0,0,0.002,0.014,0,0,0.018,0.001,0.047,0,0.019,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0.001,0.209,0,0,0.031,0.16,0,0,0,0,0,0,0.067
"292",0,0.084,0,0.074,0,0,0.003,0,0.006,0,0.187,0,0,0,0.001,0,0,0,0,0,0,0,0.267,0.001,0,0,0,0,0,0.219,0,0,0.038,0,0.032,0.007,0.001,0,0.033,0,0,0,0,0.001,0,0,0,0,0.044
"293",0.009,0.32,0.015,0.019,0,0,0,0.066,0,0.001,0.316,0,0,0,0,0.003,0,0,0.006,0,0,0,0,0.001,0,0,0,0.029,0,0.038,0,0,0.009,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0.012,0
"294",0.006,0,0.003,0.137,0,0,0,0.001,0.013,0,0.07,0.02,0.006,0,0,0,0,0.002,0,0,0.013,0.029,0.023,0.001,0,0.023,0.107,0,0,0.035,0.002,0,0.15,0,0.001,0.002,0.005,0,0.303,0,0.012,0.018,0,0,0,0.007,0,0.002,0.007
"295",0.006,0,0,0.144,0,0,0,0,0.188,0.002,0.019,0.046,0,0.001,0.006,0,0,0,0.007,0.027,0,0.095,0,0.001,0.066,0,0,0.008,0,0.031,0,0,0,0,0,0.001,0.003,0.051,0.11,0,0,0.077,0,0.004,0,0,0.001,0,0.023
"296",0.001,0,0.095,0,0,0,0,0.175,0.001,0,0.305,0,0.002,0,0,0,0,0,0.001,0.012,0,0.1,0.002,0,0,0,0,0,0,0.04,0,0,0.004,0,0.001,0.006,0,0.001,0.006,0.001,0.001,0.126,0,0.102,0,0.001,0,0,0.012
"297",0.003,0.209,0.001,0.003,0,0,0,0,0.011,0,0.166,0,0.001,0,0,0,0,0.002,0.018,0,0,0.123,0,0,0,0,0,0.002,0,0.202,0.002,0.006,0,0,0,0.002,0,0,0.003,0.008,0,0.179,0,0,0,0,0.057,0,0
"298",0,0.087,0.308,0,0.004,0,0,0,0,0,0.005,0,0,0.194,0,0,0,0,0,0,0,0,0.004,0.045,0,0,0.001,0,0.011,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0.088,0,0,0.011,0,0.008
"299",0,0,0.02,0.18,0,0,0.008,0,0.013,0,0,0.025,0,0,0,0,0,0,0,0.03,0,0.105,0,0,0,0,0.001,0.012,0,0,0.026,0,0,0,0.005,0,0.001,0.298,0,0,0,0.215,0,0.001,0,0.031,0,0,0
"300",0,0,0.03,0.089,0,0,0,0,0.164,0,0.032,0.002,0,0,0,0,0.006,0.017,0,0,0,0.068,0,0,0,0,0,0,0,0.583,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
"301",0,0,0.009,0.03,0,0,0,0.002,0.109,0,0,0.001,0,0.097,0.38,0,0,0,0.02,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.238,0.001,0,0,0
"302",0,0.002,0,0.024,0,0,0,0,0.018,0,0.043,0.005,0.012,0.085,0,0,0,0.001,0,0,0.001,0,0.05,0,0,0,0,0.004,0,0.02,0,0.003,0,0,0,0,0,0,0,0.468,0,0,0,0.002,0.001,0,0,0.004,0.002
"303",0,0,0,0.205,0,0,0,0,0,0.009,0,0,0.059,0,0,0.002,0,0,0,0.412,0,0.103,0,0,0,0,0,0.011,0,0,0.04,0,0,0.003,0,0,0,0.113,0,0.034,0,0,0,0.003,0,0,0,0,0
"304",0,0,0.002,0.135,0,0,0,0,0.126,0,0.018,0.015,0.014,0.182,0.001,0,0,0,0.008,0,0,0.002,0,0,0,0.002,0.045,0,0.001,0.001,0,0,0.225,0.018,0,0,0.004,0,0.014,0,0.001,0,0,0.008,0.134,0,0,0.006,0.001
"305",0,0,0.032,0.027,0.003,0,0.008,0,0.085,0.001,0,0.004,0,0.101,0.009,0.016,0,0.003,0,0,0,0.001,0,0.004,0,0,0,0,0,0.027,0,0,0,0,0.206,0,0,0.004,0.006,0.003,0.004,0.042,0.062,0.006,0.138,0.01,0.033,0.018,0.016
"306",0,0,0.047,0,0,0.018,0.01,0,0.038,0,0.008,0,0,0.184,0,0,0.007,0,0,0,0.001,0.071,0.157,0,0.001,0.036,0.008,0.011,0,0,0.048,0,0.001,0.015,0,0,0,0.018,0.017,0,0,0,0,0,0,0,0.061,0.025,0
"307",0,0.001,0.328,0,0,0,0,0.001,0.027,0.002,0.026,0,0,0.077,0,0.013,0,0.008,0,0.027,0,0.044,0,0,0,0,0.018,0,0,0.024,0.001,0.005,0,0.026,0.001,0.001,0.001,0,0,0,0,0,0.151,0,0.101,0.001,0.018,0,0
"308",0,0,0.047,0.131,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.017,0.004,0.408,0,0,0.003,0,0.021,0,0.032,0,0,0,0,0,0.027,0,0,0,0,0.04,0.144,0.032,0.005,0.054,0.026,0,0.002,0,0,0,0
"309",0.001,0,0.037,0.451,0,0,0,0,0,0,0,0,0,0.043,0,0.001,0,0,0,0.037,0,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.323,0,0.001,0,0.098,0,0,0,0.001,0,0.001,0
"310",0,0.114,0,0.052,0,0,0,0,0.003,0.104,0.149,0,0,0,0.013,0,0,0,0,0.005,0,0,0.001,0.038,0,0,0.001,0.009,0,0.303,0,0,0.047,0,0,0,0.02,0.003,0.022,0,0.001,0,0,0.04,0,0,0,0,0.075
"311",0,0,0.001,0.137,0,0,0,0.107,0.121,0,0.095,0.02,0.003,0,0,0,0,0,0.006,0,0,0.049,0,0.036,0,0,0.099,0,0,0.224,0,0.002,0,0.001,0,0,0,0,0,0,0.013,0.01,0,0,0,0,0,0.024,0.052
"312",0,0,0.039,0.066,0,0,0,0,0.079,0,0.037,0,0.001,0.085,0,0,0,0,0,0.002,0,0,0,0.03,0,0,0.026,0,0,0,0.001,0,0,0,0.002,0.001,0,0.008,0.001,0,0.008,0.048,0.101,0,0.178,0,0.154,0,0
"313",0,0,0.043,0.01,0,0,0,0.023,0.101,0.003,0.05,0,0,0.17,0,0,0,0.005,0,0,0,0,0,0.038,0,0.014,0.01,0,0,0.006,0,0,0.067,0,0.052,0,0,0,0,0.005,0.005,0.002,0.127,0,0.196,0,0.001,0,0
"314",0,0.002,0,0,0,0.008,0.001,0,0.068,0.021,0.041,0.011,0,0.071,0.006,0,0,0,0,0,0,0.008,0.03,0.007,0,0,0.001,0,0,0.01,0,0.004,0.025,0,0.076,0,0,0,0.034,0.151,0.045,0,0.008,0,0.011,0,0.025,0.104,0.002
"315",0.002,0,0.006,0.045,0,0,0.011,0,0.071,0,0.032,0,0,0.144,0.006,0,0.013,0.323,0.089,0,0,0.067,0.003,0,0.001,0,0,0.015,0.001,0,0,0,0,0,0.008,0,0,0.002,0,0,0,0,0.001,0,0.056,0.001,0,0.007,0
"316",0.002,0.075,0.121,0.036,0,0,0,0.016,0,0,0.02,0,0,0.04,0,0,0,0,0.001,0,0,0.004,0,0.141,0,0,0.006,0,0,0.074,0.01,0,0.004,0,0.016,0,0,0,0.014,0,0,0.029,0.148,0,0.078,0,0.164,0,0
"317",0.002,0.045,0,0.039,0,0,0,0.009,0.058,0.012,0.083,0.001,0,0.099,0.008,0,0,0.006,0,0,0,0.039,0,0.067,0,0,0,0,0,0,0.003,0,0.007,0,0.272,0,0,0,0.004,0,0.012,0.013,0,0,0.122,0,0,0.01,0.001
"318",0,0,0.004,0,0,0,0.093,0,0,0,0.085,0,0,0,0.232,0,0.001,0,0,0.014,0,0.167,0,0.004,0,0,0,0,0,0.044,0,0,0.004,0.01,0.001,0.009,0,0.026,0,0,0.053,0.155,0,0.001,0,0,0.055,0,0
"319",0,0.001,0.017,0.092,0,0.008,0,0,0,0,0,0,0,0.215,0,0.027,0,0.017,0.007,0,0,0,0,0.008,0,0.013,0,0,0,0,0,0,0.001,0.024,0.019,0.001,0,0,0.002,0,0.219,0,0.088,0,0.14,0,0.016,0,0
"320",0,0.001,0,0.019,0,0,0,0,0,0,0.008,0,0,0.091,0,0,0.008,0,0,0,0,0.005,0.023,0,0,0,0,0,0,0.01,0,0.604,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
"321",0,0,0,0.003,0,0,0,0.033,0.057,0,0,0,0.017,0.173,0,0.018,0,0,0.007,0,0,0.006,0,0,0.013,0,0,0,0,0.047,0,0,0,0.003,0,0,0,0.004,0,0,0.006,0,0.061,0.128,0.101,0.005,0,0,0
"322",0.02,0,0.01,0.047,0.001,0.001,0.006,0.013,0,0,0,0,0.012,0.086,0,0.001,0,0,0,0.001,0.001,0.022,0.054,0.034,0.004,0.029,0.061,0,0,0,0.001,0.001,0.13,0,0.07,0,0,0.001,0,0.012,0,0,0.085,0.149,0.053,0.039,0,0,0
"323",0.002,0,0.1,0.021,0.001,0.284,0,0,0,0,0,0,0,0.081,0.001,0.012,0.105,0,0.003,0,0,0.027,0,0,0,0,0,0.001,0.001,0,0,0.012,0,0.007,0,0,0,0.056,0,0.001,0,0.014,0,0,0,0,0,0.001,0
"324",0.023,0,0.001,0.147,0,0.005,0,0.198,0.081,0.004,0.28,0.049,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.005,0.001,0.023,0,0.002,0.028,0,0.001,0,0,0,0,0,0.003,0.072,0.021,0.02,0,0,0,0,0.026
"325",0,0.009,0,0.097,0,0,0.001,0.005,0.02,0.014,0.038,0.002,0.011,0.037,0,0,0.002,0,0.004,0.001,0,0,0,0.024,0.008,0,0.019,0,0,0.004,0.009,0.004,0.3,0,0,0,0,0,0.091,0.022,0.007,0,0,0.113,0.038,0.015,0.019,0,0.072
"326",0,0.004,0,0.157,0.001,0,0,0,0.151,0,0.094,0,0.001,0,0,0.001,0,0,0,0,0,0.147,0,0,0.003,0.022,0,0.002,0,0.108,0,0,0,0,0.032,0.001,0,0.013,0.026,0,0.028,0.136,0,0,0.001,0,0.001,0.07,0.001
"327",0.002,0.003,0,0.026,0,0,0,0,0.02,0.004,0,0,0.008,0.168,0.007,0,0,0.017,0,0,0,0,0.003,0.025,0.158,0.002,0.014,0,0,0.008,0,0.002,0.024,0,0.002,0,0,0,0,0.002,0.035,0,0.004,0.095,0.063,0.019,0.016,0,0.009
"328",0,0,0,0.161,0,0,0.013,0,0,0,0.023,0,0,0.02,0,0,0,0.008,0,0,0,0,0.178,0.005,0.006,0,0.008,0,0,0.034,0,0,0.023,0,0.028,0,0,0,0.001,0,0,0,0.013,0.001,0.119,0,0,0.005,0.352
"329",0,0.012,0,0.273,0.003,0.001,0.001,0.048,0,0,0,0,0,0,0.088,0.001,0.02,0,0,0,0,0.054,0,0,0,0,0.001,0,0,0,0,0,0,0.016,0,0,0,0.112,0.012,0,0.003,0.329,0,0.006,0.002,0,0.001,0,0
"330",0,0,0,0.108,0.001,0.001,0,0.025,0.097,0,0.098,0,0,0,0.079,0,0.012,0.024,0.002,0.028,0,0.063,0.037,0.004,0,0,0.037,0,0,0.247,0,0.005,0.027,0,0,0.001,0,0,0.001,0,0,0,0.036,0.011,0,0.011,0,0.034,0.01
"331",0,0.016,0.08,0.025,0.002,0,0.009,0,0.09,0,0.061,0,0,0.084,0.003,0.006,0,0,0,0,0,0,0.015,0.038,0,0,0,0,0,0,0.039,0,0,0.017,0,0,0,0,0,0,0.005,0.012,0.1,0.044,0.003,0,0.024,0,0
"332",0,0,0,0.126,0,0,0.086,0,0.022,0.003,0.055,0,0,0,0,0,0,0,0,0.046,0.002,0.127,0.027,0,0.056,0,0,0.006,0,0.087,0.031,0,0.005,0,0,0.005,0,0,0.072,0,0,0.001,0,0.046,0,0,0,0,0.197
"333",0.011,0,0.019,0.096,0,0.001,0.001,0.018,0,0,0,0,0,0.129,0,0,0,0.001,0,0.013,0,0,0.035,0.021,0.037,0.001,0.013,0,0.021,0,0.272,0,0,0,0,0,0.001,0,0.036,0,0.011,0,0.094,0.005,0.126,0,0,0,0.002
"334",0,0,0.005,0.005,0,0,0,0.002,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.056,0.046,0.008,0.032,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0.056,0.287,0.216,0.002,0,0,0.022
"335",0,0.002,0.094,0.471,0,0.001,0,0,0,0,0.013,0.002,0.002,0,0,0,0,0,0,0,0.001,0.037,0,0,0,0.014,0.003,0,0.001,0,0,0,0,0,0,0,0.001,0.153,0.149,0,0,0.044,0,0,0,0.011,0,0,0
"336",0.001,0.005,0,0,0,0.002,0,0.009,0.035,0.07,0.002,0,0,0,0.005,0,0.001,0.017,0,0,0,0.004,0.131,0.077,0.006,0.05,0,0,0,0.059,0,0,0.086,0.02,0.079,0,0,0,0,0.035,0.011,0.006,0,0,0.034,0,0.19,0.012,0
"337",0,0.001,0.391,0.084,0.001,0,0,0.002,0.074,0,0,0.005,0,0.134,0,0,0,0,0,0,0,0.054,0,0,0,0,0,0.011,0,0.007,0.006,0,0,0.012,0,0.015,0.006,0.033,0,0.009,0,0.087,0.001,0.001,0,0,0.005,0,0
"338",0,0.014,0.007,0.018,0,0,0,0.014,0.099,0,0.039,0.104,0,0,0,0,0.012,0,0,0,0,0.007,0,0.074,0,0,0,0.009,0,0.173,0,0.001,0,0,0,0.027,0,0,0,0.011,0,0,0.062,0.034,0.195,0.001,0.003,0,0.005
"339",0,0.001,0.001,0.097,0,0,0,0.07,0,0,0.047,0,0.012,0.027,0.012,0.031,0,0.053,0.002,0.009,0.001,0.022,0,0,0,0.01,0.004,0.005,0.016,0,0,0,0.236,0.069,0.013,0.004,0,0,0,0,0,0.001,0.039,0.007,0.128,0.017,0,0.023,0.04
"340",0,0.013,0,0.016,0,0.001,0,0.027,0,0,0.053,0,0,0.072,0,0,0,0.004,0,0,0,0,0,0.042,0.345,0.008,0,0.001,0.008,0.047,0.008,0,0.006,0,0.01,0,0,0,0,0,0,0,0.02,0.001,0.054,0,0,0,0.018
