"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49"
"425",0.007,0,0,0,0,0.472,0,0.001,0.005,0,0.015,0,0.023,0.044,0.006,0,0.012,0,0,0,0.004,0.001,0.003,0.009,0.001,0,0,0,0.003,0,0.003,0,0,0,0.002,0.001,0,0,0,0,0,0,0,0,0.064,0,0,0.057,0
"426",0,0.058,0,0.029,0,0.001,0.016,0.024,0,0,0.029,0,0,0.084,0,0,0,0,0,0,0,0.025,0.003,0.033,0,0,0,0,0.357,0,0.006,0.006,0,0,0,0,0.001,0.018,0,0.003,0,0,0.022,0,0,0.012,0.004,0,0.025
"427",0.03,0.101,0,0,0,0,0,0.001,0,0,0.2,0,0,0,0.074,0,0.001,0.001,0,0,0,0.047,0.028,0.022,0.003,0,0,0,0,0.189,0,0.009,0,0,0.002,0,0.001,0,0,0.062,0,0.029,0,0,0,0,0,0.109,0.032
"428",0.013,0,0,0.255,0,0,0.007,0.004,0.022,0,0.001,0,0.012,0,0,0,0.001,0.026,0,0,0,0.09,0,0,0,0,0.017,0,0,0.05,0,0,0.089,0.006,0,0,0,0,0.007,0,0.04,0,0.045,0,0.124,0,0,0.178,0.009
"429",0,0,0,0.249,0.003,0.016,0,0,0.002,0,0.004,0.167,0,0.002,0,0,0,0.037,0.044,0,0.005,0.11,0,0,0.009,0.007,0.009,0,0,0,0.052,0,0,0,0,0,0.001,0.174,0.002,0,0.001,0.071,0.001,0.001,0.023,0,0.006,0,0
"430",0.01,0,0.128,0.249,0,0,0,0.034,0.152,0,0.003,0.091,0,0,0,0.017,0.001,0,0.093,0.004,0,0,0,0,0,0,0.005,0.001,0,0.002,0,0,0,0.027,0,0,0.007,0.056,0,0,0.001,0.085,0.003,0.003,0.001,0.02,0,0.006,0
"431",0,0,0,0.104,0,0,0,0.062,0.004,0,0.077,0,0,0,0.001,0.021,0,0.009,0,0,0,0,0,0,0.002,0,0.027,0,0,0.001,0,0,0.018,0,0.458,0.001,0.001,0,0,0,0,0,0,0,0.185,0,0,0.019,0
"432",0,0,0.021,0.042,0,0,0,0,0,0,0,0.289,0,0.247,0,0.012,0.011,0,0.111,0,0.001,0.001,0,0,0.01,0,0.035,0,0,0,0,0,0.001,0.027,0,0,0,0.001,0,0,0,0,0.032,0.036,0.006,0,0.012,0.001,0.001
"433",0.002,0.009,0,0.071,0,0,0,0.031,0.109,0,0,0,0,0.054,0,0.002,0,0,0,0,0,0.044,0,0.019,0,0.034,0.011,0,0,0,0,0,0.004,0,0,0.319,0,0,0,0,0.016,0.025,0,0,0.128,0,0.019,0.097,0
"434",0,0.091,0.094,0.003,0,0,0.003,0,0.071,0.008,0.019,0,0,0,0,0,0,0,0,0,0,0.004,0,0.011,0,0,0.001,0,0,0.031,0,0,0.023,0,0,0.012,0,0.005,0,0.001,0,0.036,0.028,0,0.189,0.015,0.231,0,0
"435",0,0,0.003,0.085,0,0,0,0,0,0.005,0.013,0.001,0.008,0.084,0,0.033,0.031,0,0.003,0.029,0,0.302,0,0.011,0.006,0.002,0,0.029,0,0,0.001,0,0,0.012,0.012,0,0,0,0,0,0,0,0,0,0,0,0.101,0.014,0
"436",0,0.056,0,0.046,0,0.001,0.013,0,0,0.006,0.001,0,0,0.112,0,0,0.034,0,0,0,0,0.017,0.298,0,0,0,0,0,0.139,0.001,0,0,0,0,0,0,0,0.014,0,0,0.012,0,0,0,0,0,0,0.052,0
"437",0,0,0.066,0.03,0,0.004,0,0,0.07,0,0,0,0.001,0.295,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.002,0,0,0.03,0,0.002,0.003,0.026,0,0,0.05,0.051,0.041,0.019,0.148,0,0.118,0.038,0
"438",0,0,0.038,0.02,0,0,0,0,0,0.052,0.012,0.055,0.01,0.018,0,0.05,0.019,0.012,0.007,0,0,0,0,0,0.014,0,0.4,0,0.001,0,0,0,0.088,0.005,0,0,0.003,0,0.01,0,0.002,0,0,0.003,0.162,0,0.018,0,0.001
"439",0.044,0.022,0,0,0,0.014,0,0,0.031,0,0,0,0,0.027,0.001,0.019,0,0,0,0,0,0.008,0.013,0.02,0,0.293,0.001,0,0.005,0.049,0,0.025,0,0.013,0,0,0,0,0,0,0.008,0,0,0,0,0,0.079,0.001,0
"440",0.001,0.429,0.014,0.069,0,0,0,0.002,0.001,0.002,0.043,0.05,0,0.033,0.002,0.001,0.006,0,0,0.002,0,0,0,0,0.015,0,0,0,0.069,0.085,0,0,0,0.007,0,0,0,0.027,0,0,0.013,0,0.036,0,0.04,0,0,0,0.002
"441",0,0.003,0.026,0,0,0,0.009,0,0,0.024,0.025,0,0,0.078,0,0.009,0.046,0,0,0.103,0,0.044,0.03,0,0,0,0,0.002,0,0,0.238,0,0,0,0,0,0,0.135,0.001,0,0,0,0.01,0,0,0,0,0,0
"442",0,0,0,0.024,0,0,0,0,0,0,0,0,0.006,0.102,0.004,0.012,0,0.015,0.013,0.007,0,0.114,0,0,0.001,0.395,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0.003,0,0
"443",0,0.022,0,0.102,0,0,0.034,0.003,0,0.264,0.001,0,0,0.132,0,0,0.009,0,0,0.024,0,0.004,0.054,0,0.001,0,0,0.002,0.006,0.002,0.004,0.002,0.078,0,0,0,0,0.045,0.04,0,0.01,0,0.037,0,0.022,0.029,0.032,0,0.015
"444",0,0.001,0.042,0.033,0,0,0,0,0.101,0,0,0,0,0.01,0.034,0,0,0,0.019,0,0.019,0.02,0,0,0,0,0,0,0.001,0.031,0,0,0.007,0,0.012,0.003,0.001,0,0,0,0.02,0.023,0.06,0.018,0.177,0,0.001,0.36,0.008
"445",0.023,0,0,0.049,0,0,0,0.018,0,0,0.002,0.003,0.072,0,0,0,0.017,0.006,0,0,0,0,0.023,0.001,0.066,0,0.281,0,0,0,0,0,0.089,0,0,0,0,0,0,0.001,0,0,0.001,0.058,0.173,0,0,0.008,0
"446",0,0.442,0.002,0.142,0,0,0.013,0.004,0,0,0,0,0,0.143,0.002,0.037,0,0,0,0.016,0,0,0,0,0.001,0.007,0,0.018,0,0.019,0,0,0,0.004,0,0,0,0.048,0,0,0.004,0,0,0,0,0,0,0,0.003
"447",0,0,0.059,0.046,0,0,0.002,0.167,0.166,0.072,0.012,0,0,0.027,0,0,0.001,0,0,0,0,0.014,0,0,0,0,0,0,0,0.02,0,0,0.068,0.007,0,0,0,0.002,0,0,0,0,0.043,0.055,0.192,0,0,0.002,0
"448",0,0,0,0,0,0,0.351,0.012,0,0,0.11,0,0.16,0,0.074,0.001,0,0.001,0,0,0.001,0.001,0,0,0,0.052,0.183,0,0,0.033,0.001,0,0,0,0,0.003,0,0,0,0.016,0,0,0,0,0,0,0,0,0
"449",0,0,0,0.018,0,0.001,0,0.085,0.058,0.02,0,0,0.005,0,0,0.001,0,0,0,0,0,0.006,0,0.034,0,0,0.017,0,0,0.053,0,0,0,0.005,0,0.001,0,0,0,0,0.403,0,0,0.026,0.194,0,0,0,0.015
"450",0,0,0,0.015,0,0,0,0,0.003,0,0,0,0.595,0.043,0.008,0.003,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.002,0,0.002,0,0,0,0.001,0,0,0.002,0.001,0.01,0,0.001,0,0,0,0,0.001,0.001
"451",0,0,0,0.073,0,0,0,0,0.337,0,0,0.001,0.028,0.034,0.028,0.073,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.035,0,0.005,0.328,0,0.029,0.01,0
"452",0,0.06,0.002,0.002,0,0,0,0.097,0.021,0,0.099,0,0,0.024,0,0,0.006,0,0.001,0,0.002,0.082,0,0.27,0,0,0,0,0.004,0.002,0,0,0,0.001,0,0,0,0,0,0,0.015,0.054,0,0,0.135,0.001,0.015,0.105,0.001
"453",0,0,0.038,0.053,0,0,0,0,0.015,0,0,0,0,0.097,0,0,0,0.001,0,0,0.003,0.038,0,0,0,0,0.012,0,0,0,0.002,0,0.017,0,0,0,0.538,0,0.003,0.001,0.007,0,0.005,0,0.097,0,0.002,0,0
"454",0,0,0.027,0.018,0,0.004,0,0.398,0.095,0,0.009,0.003,0,0,0,0.031,0.007,0,0,0,0,0,0,0,0.013,0.031,0.009,0,0.001,0.005,0.001,0,0.023,0,0,0.018,0,0,0,0.003,0,0.003,0.02,0.041,0.142,0,0,0,0.014
"455",0.013,0.001,0,0,0,0.005,0.003,0.001,0.028,0.042,0.007,0.001,0.026,0,0,0.039,0.018,0,0,0,0,0.028,0.029,0.023,0.01,0,0.011,0,0.001,0,0.002,0.014,0,0,0.007,0,0,0,0,0.233,0.011,0,0.009,0,0.104,0,0.018,0.022,0
"456",0,0,0,0.044,0.009,0.001,0,0.014,0.186,0.002,0.009,0,0,0.076,0,0.019,0,0,0.221,0,0.012,0,0,0.005,0,0,0,0.001,0.001,0.013,0,0,0,0,0,0,0.008,0,0,0.015,0.005,0.001,0.018,0,0.233,0,0,0.009,0
"457",0.008,0,0,0.035,0,0,0,0,0.087,0,0.019,0,0.001,0,0.003,0.001,0,0.022,0,0,0,0.014,0,0.014,0,0,0,0.001,0,0.055,0,0,0,0.014,0,0,0,0,0,0.001,0,0,0,0,0.131,0,0.003,0.585,0
"458",0,0.067,0,0.241,0.002,0,0,0.001,0,0.278,0.047,0,0.016,0,0,0,0,0,0,0.104,0,0,0,0.019,0,0,0.003,0,0,0.027,0,0.001,0.135,0.001,0.002,0.001,0.003,0,0,0.006,0.011,0,0.001,0,0,0,0,0.001,0.032
"459",0.038,0,0.062,0.043,0,0.001,0,0,0,0.001,0.001,0.003,0.006,0.166,0,0,0.012,0.008,0,0,0,0,0.035,0.005,0.103,0,0.017,0,0,0,0.03,0,0.005,0.001,0,0,0.001,0.057,0.011,0,0,0,0.14,0.006,0.072,0.004,0,0,0.007
"460",0.002,0,0.004,0.125,0,0,0.04,0.004,0.023,0,0,0,0,0.035,0,0,0,0.389,0,0,0,0,0.045,0,0,0.005,0,0,0,0,0.016,0,0,0,0,0,0,0,0.08,0,0,0.003,0,0.059,0.103,0,0.004,0,0
"461",0,0,0.076,0.081,0,0.003,0,0,0.029,0,0,0,0.007,0.185,0.007,0,0.024,0.316,0.016,0,0,0,0,0,0,0.004,0.01,0,0,0,0.003,0,0,0.021,0,0,0,0,0,0,0.053,0.001,0,0,0.044,0,0.002,0,0
"462",0.001,0,0,0.052,0,0,0,0,0.014,0,0.014,0,0,0.055,0,0.004,0,0.005,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.445,0.003,0,0,0,0,0.001,0,0,0,0,0.198,0,0,0.028,0
"463",0,0,0,0.083,0,0,0.001,0.002,0,0.006,0,0,0.009,0.052,0.003,0,0,0.008,0,0,0,0,0,0.015,0,0,0.202,0,0,0,0,0,0.036,0,0,0.013,0,0,0.205,0,0,0,0.034,0.019,0.154,0.013,0,0.005,0.099
"464",0,0,0.446,0.054,0,0,0.007,0,0.07,0,0.005,0,0,0.156,0,0.005,0,0.009,0,0,0,0.075,0,0,0,0.032,0,0.003,0,0,0,0,0,0,0.004,0,0,0.001,0.006,0,0,0.01,0.015,0,0.064,0,0.007,0.006,0
"465",0,0.076,0,0.034,0,0,0.18,0,0,0,0,0,0.004,0,0,0.029,0.06,0,0,0.003,0,0.1,0.041,0.109,0,0.007,0,0,0,0.15,0,0,0,0,0,0,0,0,0.097,0.038,0,0.003,0,0,0,0,0,0.013,0
"466",0.031,0,0.009,0.015,0,0.016,0,0,0.111,0,0,0,0.013,0.078,0.031,0.044,0,0,0,0,0,0.005,0,0.011,0.003,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.031,0,0,0.018,0.086,0,0.249,0.02,0.009
"467",0,0,0,0.055,0.007,0,0,0,0.021,0.009,0.045,0,0,0.001,0,0.002,0,0.325,0,0,0,0.052,0,0,0.002,0,0,0,0,0,0,0,0.102,0,0,0,0,0,0.001,0,0,0.001,0.013,0,0.32,0,0,0,0.042
"468",0,0,0,0.088,0,0.001,0,0.502,0.075,0.001,0.022,0,0,0,0,0.012,0,0.024,0,0,0.003,0,0,0,0.001,0,0.026,0,0,0,0.001,0,0.035,0.007,0.013,0,0,0,0.002,0,0,0,0,0,0.149,0,0,0.009,0
"469",0,0.005,0,0.095,0.009,0,0,0.001,0.008,0,0.015,0.002,0.477,0.017,0,0,0,0.023,0,0,0,0,0.005,0,0,0.001,0.009,0,0,0,0,0,0.056,0.008,0.008,0,0,0,0,0,0.006,0,0.004,0,0.127,0,0,0,0
"470",0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0.551,0.022,0,0.009,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0.003,0,0,0,0
"471",0,0.091,0,0,0,0,0,0.043,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0.004,0,0,0.004,0.002,0.082,0,0,0,0.007,0.112,0,0,0,0,0.001,0,0,0.01,0,0.051,0,0.29,0,0
"472",0.011,0,0,0.038,0,0,0,0.003,0.017,0,0.018,0,0,0.108,0.001,0,0,0,0,0,0,0.006,0.27,0.001,0.012,0,0,0.004,0,0,0,0,0.001,0,0,0,0,0,0,0.162,0.019,0,0,0,0.025,0,0.027,0,0.015
"473",0,0.087,0.001,0.031,0.001,0,0,0.145,0.005,0,0.048,0,0.001,0,0,0.004,0,0,0,0.01,0,0,0,0.284,0.012,0,0,0,0.027,0.017,0,0,0.001,0,0,0,0,0,0,0.034,0.003,0,0.002,0.029,0.131,0,0,0,0
"474",0,0,0,0.034,0,0,0,0,0,0.007,0,0,0.149,0,0,0.001,0,0.366,0,0,0,0,0,0,0,0,0.032,0,0,0.001,0,0.002,0.02,0,0,0.102,0,0,0.01,0,0,0,0,0,0.144,0.005,0.043,0.003,0
"475",0,0,0,0,0,0,0,0.001,0.075,0,0,0,0.005,0.058,0,0.054,0,0,0.081,0,0,0.001,0,0.041,0,0,0.024,0,0,0,0,0,0.001,0.232,0,0.004,0.001,0,0,0,0,0.014,0.014,0,0.244,0,0,0.037,0
"476",0.017,0.003,0,0.032,0,0.006,0,0,0.057,0,0,0,0,0.091,0.001,0.001,0.004,0.008,0,0,0.001,0.021,0,0,0,0.021,0.014,0,0,0,0.226,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.16,0,0.033,0.006,0
"477",0,0,0.002,0.032,0.002,0,0,0.027,0.121,0,0.077,0,0,0,0,0,0,0,0,0.001,0,0.021,0,0.089,0,0.059,0.001,0,0,0.047,0,0,0,0,0.021,0,0,0,0,0.002,0.024,0,0.007,0.05,0.162,0,0.121,0.103,0
"478",0,0,0,0,0,0,0,0,0.028,0,0.006,0.001,0,0.088,0,0.01,0,0.019,0,0,0,0,0,0.082,0,0.019,0,0,0,0.05,0,0,0,0.002,0,0,0,0,0,0,0,0,0.001,0,0.293,0.001,0.059,0,0
"479",0,0,0.086,0.065,0,0,0,0,0.116,0,0,0.168,0.001,0.125,0,0,0,0.016,0.003,0,0,0.022,0,0,0.001,0.013,0,0,0,0,0.012,0,0,0,0,0,0,0.009,0,0.001,0.001,0,0.038,0,0.029,0,0.151,0.009,0
"480",0.004,0,0.04,0.08,0,0.005,0.001,0,0,0.012,0,0,0.015,0.164,0,0,0.021,0,0.003,0.029,0,0,0,0.001,0.001,0.028,0.035,0,0,0,0.016,0,0.023,0,0,0.01,0,0.024,0.363,0,0,0,0.02,0,0.072,0.006,0.003,0,0.002
"481",0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.052,0,0,0,0,0,0,0,0,0.216,0,0,0.365,0.01,0.001,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.001,0,0,0,0.003,0
"482",0.001,0.008,0.001,0.056,0,0.008,0,0,0.123,0.001,0,0.038,0,0.044,0,0,0,0.002,0,0,0.012,0,0,0,0.009,0,0,0,0,0.018,0,0,0,0,0,0.005,0.004,0,0,0.029,0.008,0,0.003,0.041,0.203,0.003,0.119,0.068,0
"483",0,0,0,0.029,0,0,0,0,0.198,0,0.007,0.001,0,0.015,0,0,0,0.028,0.041,0.002,0,0.052,0.004,0.007,0,0.001,0,0.001,0,0,0,0,0,0.012,0,0.004,0.341,0,0,0,0,0.001,0.007,0,0.123,0,0,0.123,0
"484",0,0.001,0.326,0.122,0,0.012,0.001,0,0.066,0,0.001,0,0,0.005,0,0.001,0.001,0,0.001,0,0,0,0.001,0.011,0,0,0.003,0.001,0,0,0,0.003,0.003,0.014,0.021,0,0.001,0.007,0,0,0.003,0.129,0,0,0.2,0,0,0,0
"485",0,0,0.015,0.193,0,0,0.001,0,0.001,0,0,0,0,0.131,0,0,0.001,0,0,0.001,0,0.011,0.004,0,0,0,0,0,0,0,0,0.001,0.239,0.005,0,0.006,0,0,0.024,0.001,0,0,0.013,0,0.304,0,0,0.009,0.037
"486",0,0,0.03,0.007,0,0,0,0.002,0.046,0,0.007,0,0.015,0,0.008,0.335,0,0.002,0.008,0.015,0,0,0,0.035,0.016,0.022,0.016,0,0,0,0,0.001,0.004,0,0,0,0,0,0.019,0,0.016,0,0.031,0,0.16,0,0.02,0.001,0
"487",0,0.009,0,0.032,0,0.001,0,0,0.16,0,0,0.001,0.005,0.011,0,0,0,0,0.053,0,0.002,0,0.001,0.049,0.001,0,0.008,0,0,0.045,0,0,0,0.32,0,0,0,0,0,0,0.002,0,0.014,0,0.105,0.007,0.047,0.025,0
"488",0,0.01,0,0.024,0,0.004,0,0,0.041,0.402,0.01,0.015,0,0.043,0,0.022,0.004,0,0,0.006,0,0,0.018,0.026,0.009,0,0,0,0,0.01,0,0,0.066,0,0,0,0,0,0.019,0,0,0,0,0.084,0.135,0,0.001,0,0
"489",0.033,0.001,0,0.022,0,0,0,0.017,0,0.03,0,0,0.081,0,0,0.014,0.267,0,0,0,0,0.045,0,0.008,0,0,0.092,0,0,0.004,0.001,0.001,0,0,0.003,0.001,0,0,0,0.021,0,0,0,0.037,0.069,0,0,0,0
"490",0,0,0.041,0.08,0.001,0,0.013,0.015,0.079,0,0,0.01,0,0.05,0,0.012,0,0,0.014,0,0,0.015,0,0.007,0,0.001,0.017,0,0.006,0,0,0,0.01,0.417,0.001,0.014,0.001,0,0,0.002,0.009,0,0.029,0.004,0.083,0,0,0.008,0
"491",0,0.041,0.078,0.021,0,0.004,0,0,0.028,0,0.018,0,0,0,0.001,0,0,0,0.009,0,0,0,0.001,0.08,0.003,0,0,0.001,0,0.01,0,0,0,0.084,0,0,0.009,0,0.004,0,0.003,0.004,0.052,0.366,0.148,0,0.027,0,0
"492",0.029,0.001,0,0.001,0,0.027,0,0,0.037,0,0,0,0,0.055,0.005,0,0,0.011,0.016,0,0,0.001,0,0.006,0,0,0.023,0,0.003,0,0.02,0,0,0,0,0.006,0,0,0,0,0.048,0,0.024,0,0.105,0,0.406,0.012,0
"493",0,0,0.089,0.059,0,0,0,0.005,0.005,0,0,0,0,0.056,0.003,0.021,0,0,0.001,0.067,0.001,0,0,0,0,0.002,0,0.011,0.029,0,0.001,0.01,0,0.005,0,0.141,0.004,0.106,0.038,0,0,0,0.006,0,0.103,0,0.043,0,0
"494",0.007,0,0,0.071,0,0,0,0.02,0.04,0.056,0,0,0.017,0,0.008,0,0.004,0,0,0.016,0,0.016,0.002,0,0,0,0.051,0.015,0,0,0.003,0,0.373,0.008,0.015,0,0,0,0.081,0,0.013,0.001,0,0,0.098,0.003,0,0.025,0.004
"495",0.006,0.013,0.014,0,0,0,0,0,0,0,0.001,0.007,0,0.057,0,0,0,0,0,0,0,0,0.346,0,0,0.002,0.026,0.007,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0
"496",0,0,0,0.037,0,0.005,0,0.008,0,0,0.034,0.006,0.014,0.034,0,0,0.001,0,0,0,0,0,0,0.076,0,0,0.36,0,0,0.022,0.001,0,0.009,0,0.003,0.096,0,0.006,0.003,0.001,0,0,0,0,0.093,0,0,0.015,0
"497",0.002,0,0.05,0.046,0,0.001,0,0.001,0.102,0,0.039,0,0,0.043,0.02,0.009,0.001,0,0,0.001,0.007,0.034,0.011,0.001,0,0.006,0,0,0,0,0.01,0.005,0,0,0,0,0,0,0.246,0.003,0,0.017,0,0,0.095,0,0.044,0.011,0
"498",0,0,0,0,0,0,0,0,0.039,0.017,0.002,0,0,0,0,0,0,0,0.091,0,0,0.023,0,0,0.007,0,0,0,0,0,0.025,0,0,0.038,0,0,0,0,0.001,0,0.071,0,0,0.091,0.409,0,0,0.042,0
"499",0,0,0.038,0.042,0,0,0.003,0.022,0.01,0,0,0,0,0.136,0,0,0.015,0.018,0.08,0,0,0.155,0.014,0,0,0,0,0.001,0,0,0,0,0,0.019,0,0,0.002,0.06,0,0,0,0.233,0,0,0.037,0,0.033,0,0
"500",0,0,0,0.076,0,0,0,0.03,0.225,0.001,0,0,0,0.042,0,0.01,0,0,0.149,0,0,0.03,0,0,0,0.002,0.017,0,0,0,0,0,0.004,0.001,0,0,0.002,0,0,0,0,0.001,0.017,0.001,0.261,0,0.001,0.048,0.037
"501",0.329,0,0,0.035,0,0,0,0,0.093,0,0,0,0,0.075,0,0,0,0.006,0.004,0,0,0.018,0,0,0.003,0,0,0,0,0,0,0,0,0.012,0,0,0.002,0,0,0,0.003,0,0,0.014,0.193,0,0.044,0.029,0
"502",0.011,0,0.116,0.041,0,0,0,0.084,0,0.028,0.051,0.041,0.001,0,0,0,0,0,0,0,0,0.02,0.015,0.195,0.015,0.016,0.011,0,0,0,0,0,0.054,0,0.001,0.004,0,0,0,0,0,0,0.024,0.049,0.147,0,0.042,0,0.034
"503",0.002,0,0,0.023,0.017,0.003,0,0,0,0.276,0.001,0,0,0.059,0.005,0.012,0,0.02,0,0.001,0,0.003,0,0.005,0.016,0,0,0,0,0.013,0,0,0.032,0.009,0,0,0,0,0.049,0.004,0.01,0,0,0.16,0.159,0,0,0,0.01
"504",0.011,0,0.026,0.11,0,0.009,0.001,0.019,0.024,0.023,0.068,0.058,0.007,0.118,0.015,0,0,0,0.05,0.029,0.003,0,0,0.003,0,0.004,0.017,0,0.001,0,0.037,0.001,0.105,0.042,0.029,0.005,0.001,0,0.018,0,0.01,0.023,0.044,0,0.031,0,0.003,0,0
"505",0.059,0.211,0.001,0.004,0,0,0,0.007,0.097,0,0,0,0,0.006,0,0.004,0,0,0,0,0,0.071,0,0.045,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.001,0,0,0.096,0,0.08,0.105,0
"506",0.158,0.088,0.027,0.035,0,0,0,0.022,0.082,0,0.016,0,0.011,0.001,0,0.021,0.001,0,0,0,0,0.027,0,0.148,0,0,0,0.006,0,0.002,0.026,0.001,0,0.001,0.001,0,0,0,0.001,0,0.002,0.01,0,0,0.174,0,0.071,0.026,0
"507",0,0,0.089,0.054,0,0,0,0,0.313,0,0,0,0.004,0.082,0,0,0,0,0.001,0,0,0,0,0.022,0,0,0,0.001,0,0.002,0,0,0,0.01,0,0,0,0,0,0,0.014,0.01,0,0.012,0.274,0,0,0.042,0.003
"508",0,0,0,0.029,0,0,0,0,0.091,0,0.004,0.153,0,0.118,0.003,0.015,0,0.019,0,0,0.001,0.044,0,0.041,0,0,0,0,0,0,0,0,0,0.049,0.001,0,0,0,0,0.001,0.041,0,0,0,0.3,0.001,0,0.022,0
"509",0,0,0.358,0.16,0,0,0,0,0,0,0,0,0,0.166,0,0,0,0,0,0,0,0.091,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.017,0,0,0.099,0,0,0.046,0
"510",0,0,0,0.092,0,0,0,0,0,0.317,0,0,0,0,0,0.001,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0.068,0.013,0,0.008,0,0,0.017,0,0,0,0,0.056,0.121,0.017,0.001,0.001,0.253
